sample_id,batch_id,collection_timestamp,feed_type,moisture_pct,protein_pct,fiber_pct,energy_mcal_per_kg,mineral_deficiency_index,urea_pct,sand_silica_pct,aflatoxin_ppb,fungal_load_index,mould_index_pct,storage_temperature_c,ph,sampling_depth_cm,device_id,firmware_version,measurement_repeat,spoilage_flag,adulteration_type,quality_status,split
F016656,B007016,2025-12-12 07:48:15.336511216,Feed Mash,14.29,16.74,13.13,3.04,9.36,5.29,1.46,12.5,7.03,20.55,20.62,,27.1,DEV-0072,1.0.0,1,0,None,Poor,train
F016657,B005666,2025-12-12 08:18:06.756225208,Cattle Feed Pellet,11.75,22.9,15.48,2.91,10.59,0.95,0.3,35.73,5.05,42.64,38.7,,45.2,DEV-0077,1.2.0,3,0,None,Poor,train
F016658,B004194,2025-12-12 08:47:58.175939196,Mineral Mixture,5.5,6.04,12.28,2.08,7.87,3.68,0.81,2.65,6.58,19.84,23.84,,50.7,DEV-0150,1.2.0,2,0,None,Good,validation
F016659,B005058,2025-12-12 09:17:49.595653188,Silage,78.12,9.28,21.41,2.35,28.31,1.43,10.97,11.5,6.43,50.53,40.66,,28.8,DEV-0122,1.1.0,1,1,Sand/Silica Contamination,Unsafe,validation
F016660,B005928,2025-12-12 09:47:41.015367180,Silage,75.27,11.08,25.02,2.26,22.42,7.67,1.99,39.58,7.04,42.98,30.24,6.08,45.2,DEV-0066,1.1.0,2,1,None,Unsafe,train
F016661,B002508,2025-12-12 10:17:32.435081168,Silage,65.57,7.74,29.3,1.86,28.67,0.0,1.7,76.04,12.11,98.32,28.06,5.97,44.0,DEV-0147,1.1.0,2,1,Mould/Fungal Contamination,Unsafe,validation
F016662,B006315,2025-12-12 10:47:23.854795160,Cattle Feed Pellet,13.52,22.49,13.07,3.05,10.0,1.93,2.42,0.3,0.0,4.42,21.71,,40.2,DEV-0087,1.1.0,2,0,None,Moderate,train
F016663,B004223,2025-12-12 11:17:15.274509148,Feed Mash,16.54,17.81,11.17,2.65,0.06,0.66,1.17,0.49,3.52,7.1,26.54,,16.9,DEV-0145,1.1.0,2,0,None,Good,test
F016664,B001921,2025-12-12 11:47:06.694223140,Mineral Mixture,5.86,3.8,9.34,,9.95,0.0,4.58,8.78,3.79,4.92,20.34,,41.0,DEV-0075,1.1.0,3,0,None,Good,train
F016665,B005803,2025-12-12 12:16:58.113937132,Cattle Feed Pellet,7.97,16.66,25.86,3.15,4.02,0.3,0.33,3.47,5.47,10.04,28.89,,6.0,DEV-0069,1.1.0,3,0,None,Good,train
F016666,B000582,2025-12-12 12:46:49.533651120,Feed Mash,13.79,17.46,14.97,2.2,13.25,3.04,2.38,1.52,3.35,26.68,29.16,,34.0,DEV-0135,1.1.0,2,0,None,Moderate,validation
F016667,B008665,2025-12-12 13:16:40.953365112,Cattle Feed Pellet,9.7,,16.65,3.4,13.71,0.64,0.0,2.61,2.36,25.54,39.81,,57.8,DEV-0058,1.0.0,3,0,None,Moderate,train
F016668,B002613,2025-12-12 13:46:32.373079100,Mineral Mixture,5.97,6.94,6.84,1.65,8.22,1.46,2.35,4.95,0.61,0.0,25.61,,3.4,DEV-0072,1.1.0,3,0,None,Good,train
F016669,B001470,2025-12-12 14:16:23.792793092,Feed Mash,8.46,15.93,16.95,2.88,4.27,0.29,1.99,3.43,5.23,10.94,35.62,,29.0,DEV-0030,1.2.0,3,0,None,Good,train
F016670,B004788,2025-12-12 14:46:15.212507084,Cattle Feed Pellet,15.78,19.23,17.73,2.89,16.98,1.99,0.54,6.24,7.12,39.74,22.74,,46.9,DEV-0088,1.0.0,1,0,None,Moderate,train
F016671,B003365,2025-12-12 15:16:06.632221072,Silage,64.64,7.01,,2.75,18.13,0.0,1.47,2.64,3.83,14.74,28.04,,52.1,DEV-0147,1.0.0,1,0,None,Good,train
F016672,B007190,2025-12-12 15:45:58.051935064,Feed Mash,11.12,11.62,18.76,2.84,10.31,0.82,2.03,6.29,3.57,39.38,37.45,,13.8,DEV-0058,1.2.0,2,0,None,Moderate,train
F016673,B008361,2025-12-12 16:15:49.471649056,Cattle Feed Pellet,10.17,21.95,20.32,2.51,10.9,0.69,0.57,10.51,2.96,16.56,30.03,,25.9,DEV-0017,1.2.0,1,0,None,Moderate,train
F016674,B003436,2025-12-12 16:45:40.891363044,Silage,68.85,8.98,22.81,2.21,22.97,0.89,0.31,4.09,6.12,42.44,35.89,5.91,23.1,DEV-0048,1.0.0,2,1,None,Poor,train
F016675,B004813,2025-12-12 17:15:32.311077036,Mineral Mixture,3.8,14.58,3.47,1.08,6.83,0.06,1.01,3.45,3.91,20.58,33.45,,31.7,DEV-0143,1.1.0,1,0,None,Good,train
F016676,B005244,2025-12-12 17:45:23.730791024,Cattle Feed Pellet,15.89,16.72,15.6,2.95,13.75,1.12,0.27,80.59,3.72,53.47,33.98,,41.4,DEV-0140,1.2.0,1,0,None,Unsafe,validation
F016677,B000533,2025-12-12 18:15:15.150505016,Cattle Feed Pellet,9.28,15.25,18.58,3.24,16.49,0.86,0.19,8.11,3.3,41.19,33.58,,46.1,DEV-0091,1.0.0,1,0,None,Moderate,train
F016678,B005766,2025-12-12 18:45:06.570219008,Cattle Feed Pellet,12.65,21.23,16.19,2.4,5.69,4.58,1.74,6.98,2.09,23.86,26.13,,39.4,DEV-0072,1.2.0,2,0,None,Moderate,test
F016679,B002113,2025-12-12 19:14:57.989932996,Feed Mash,18.01,15.54,8.8,2.08,7.86,0.53,0.07,1.45,5.85,15.83,31.67,,24.5,DEV-0041,1.1.0,1,0,None,Good,validation
F016680,B005564,2025-12-12 19:44:49.409646988,Cattle Feed Pellet,9.02,21.41,18.39,2.88,11.11,0.51,1.18,4.19,1.95,26.48,32.95,,2.1,DEV-0003,1.2.0,2,0,None,Moderate,train
F016681,B005124,2025-12-12 20:14:40.829360980,Cattle Feed Pellet,9.21,16.99,11.9,2.62,1.01,2.1,1.31,7.14,3.41,9.59,28.03,,27.3,DEV-0068,1.1.0,1,0,None,Moderate,train
F016682,B008968,2025-12-12 20:44:32.249074968,Cattle Feed Pellet,12.41,21.12,15.23,3.18,25.0,1.12,1.23,5.01,7.65,14.66,27.62,,9.9,DEV-0064,1.1.0,2,0,None,Good,train
F016683,B002985,2025-12-12 21:14:23.668788960,Silage,75.97,6.48,29.78,1.83,13.27,1.78,1.19,3.61,5.03,22.46,32.04,4.05,13.5,DEV-0015,1.1.0,3,0,None,Moderate,train
F016684,B001009,2025-12-12 21:44:15.088502948,Silage,78.03,10.8,21.95,,9.79,1.3,4.83,7.79,1.36,24.68,27.81,4.32,4.9,DEV-0110,1.2.0,3,0,None,Poor,train
F016685,B008852,2025-12-12 22:14:06.508216940,Cattle Feed Pellet,17.1,20.14,15.31,2.48,25.9,0.93,0.0,32.97,7.89,59.04,38.75,,9.6,DEV-0010,1.1.0,1,0,Mould/Fungal Contamination,Unsafe,train
F016686,B007632,2025-12-12 22:43:57.927930932,Mineral Mixture,4.57,6.65,9.63,2.07,19.28,10.05,0.63,52.6,4.94,76.35,23.21,,6.5,DEV-0079,1.1.0,3,0,Urea Adulteration,Unsafe,train
F016687,B001673,2025-12-12 23:13:49.347644920,Silage,46.18,8.89,24.98,2.0,11.4,0.58,0.59,3.94,6.31,14.23,27.22,4.98,44.9,DEV-0081,1.0.0,3,0,None,Good,train
F016688,B007075,2025-12-12 23:43:40.767358912,Silage,55.81,9.66,29.75,1.92,5.17,1.34,1.62,2.2,0.0,20.76,24.87,5.1,39.9,DEV-0031,1.1.0,3,0,None,Good,train
F016689,B005280,2025-12-13 00:13:32.187072900,Cattle Feed Pellet,11.65,24.41,16.4,,2.59,1.36,0.09,1.14,3.09,6.12,28.81,,22.4,DEV-0038,1.2.0,3,0,None,Good,train
F016690,B008422,2025-12-13 00:43:23.606786892,Cattle Feed Pellet,13.22,18.39,20.61,3.07,18.2,4.82,0.31,6.7,3.11,19.81,28.86,,1.0,DEV-0133,1.1.0,1,0,None,Good,train
F016691,B003373,2025-12-13 01:13:15.026500884,Feed Mash,15.23,20.55,16.32,2.51,13.09,0.49,1.37,1.91,2.49,1.22,28.52,,12.8,DEV-0019,1.2.0,1,0,None,Good,validation
F016692,B000479,2025-12-13 01:43:06.446214872,Feed Mash,16.67,23.77,18.61,2.2,23.52,1.25,4.58,4.92,3.96,17.43,28.01,,4.2,DEV-0033,1.0.0,2,0,None,Moderate,validation
F016693,B007038,2025-12-13 02:12:57.865928864,Silage,71.8,7.59,31.11,2.11,16.59,0.0,0.35,1.07,0.0,13.15,27.49,5.16,30.7,DEV-0061,1.2.0,2,0,None,Moderate,test
F016694,B002964,2025-12-13 02:42:49.285642856,Silage,82.63,7.57,34.99,2.19,28.74,9.2,0.39,77.56,10.56,59.59,27.41,6.45,36.7,DEV-0091,1.2.0,2,1,Urea Adulteration,Unsafe,validation
F016695,B006737,2025-12-13 03:12:40.705356844,Silage,74.55,11.65,16.83,,17.31,0.93,1.44,30.31,7.26,51.29,36.66,5.47,46.4,DEV-0025,1.1.0,2,1,None,Unsafe,train
F016696,B001978,2025-12-13 03:42:32.125070836,Cattle Feed Pellet,12.19,17.78,14.26,3.43,23.25,2.08,1.41,7.13,2.11,2.92,36.3,,40.9,DEV-0080,1.1.0,1,0,None,Good,train
F016697,B005801,2025-12-13 04:12:23.544784824,Cattle Feed Pellet,9.32,11.42,16.01,3.01,6.82,0.73,0.96,0.49,0.0,6.05,36.45,,4.9,DEV-0047,1.0.0,2,0,None,Good,train
F016698,B005927,2025-12-13 04:42:14.964498816,Cattle Feed Pellet,13.21,20.94,16.12,1.89,18.09,4.19,1.84,5.06,2.46,0.0,34.55,,57.2,DEV-0098,1.2.0,3,0,None,Moderate,train
F016699,B006130,2025-12-13 05:12:06.384212808,Feed Mash,11.59,14.33,11.91,2.69,0.0,0.31,1.28,4.36,0.0,0.0,25.38,,16.4,DEV-0027,1.2.0,1,0,None,Poor,train
F016700,B001446,2025-12-13 05:41:57.803926796,Cattle Feed Pellet,11.47,22.04,15.5,2.8,17.03,1.67,0.59,7.35,1.87,31.22,34.51,,17.4,DEV-0020,1.2.0,3,0,None,Moderate,test
F016701,B004810,2025-12-13 06:11:49.223640788,Feed Mash,13.17,11.71,10.82,2.51,27.52,8.03,1.02,31.31,7.42,37.18,36.98,,50.2,DEV-0090,1.1.0,3,0,Urea Adulteration,Unsafe,train
F016702,B006605,2025-12-13 06:41:40.643354776,Cattle Feed Pellet,5.0,19.82,21.43,2.43,14.09,1.34,1.88,1.4,2.71,0.0,22.55,,9.1,DEV-0140,1.0.0,3,0,None,Good,train
F016703,B006696,2025-12-13 07:11:32.063068768,Cattle Feed Pellet,9.92,,15.76,2.85,4.26,0.0,0.0,1.27,2.42,0.0,23.01,,44.5,DEV-0083,1.0.0,3,0,None,Moderate,test
F016704,B001309,2025-12-13 07:41:23.482782760,Cattle Feed Pellet,6.46,17.96,19.98,2.87,0.53,1.0,0.31,11.25,2.61,7.29,31.47,,35.2,DEV-0101,1.0.0,1,0,None,Moderate,train
F016705,B003290,2025-12-13 08:11:14.902496748,Feed Mash,15.24,19.12,19.87,2.45,18.94,5.53,0.94,3.36,5.7,27.33,36.35,,35.5,DEV-0144,1.1.0,3,0,None,Moderate,train
F016706,B006995,2025-12-13 08:41:06.322210740,Cattle Feed Pellet,12.39,14.47,14.8,3.09,10.09,1.5,1.35,3.22,5.97,34.95,22.91,,2.2,DEV-0080,1.0.0,3,0,None,Good,train
F016707,B007940,2025-12-13 09:10:57.741924732,Cattle Feed Pellet,13.42,18.32,14.51,2.74,18.13,1.42,0.01,2.09,5.66,18.82,26.57,,29.5,DEV-0143,1.2.0,1,0,None,Good,train
F016708,B000595,2025-12-13 09:40:49.161638720,Cattle Feed Pellet,8.91,22.58,19.85,2.14,21.24,0.76,1.3,42.58,4.69,29.87,28.53,,22.6,DEV-0141,1.1.0,1,0,None,Poor,train
F016709,B002629,2025-12-13 10:10:40.581352712,Feed Mash,10.36,16.2,20.82,,15.14,4.63,2.84,5.41,3.89,22.99,31.79,,40.5,DEV-0087,1.1.0,3,0,None,Good,train
F016710,B000771,2025-12-13 10:40:32.001066700,Cattle Feed Pellet,14.01,15.11,13.89,2.15,15.76,0.55,1.26,5.0,4.45,34.17,32.52,,29.0,DEV-0046,1.0.0,2,0,Excess Salt,Moderate,train
F016711,B001777,2025-12-13 11:10:23.420780692,Feed Mash,16.15,22.33,13.04,2.04,10.2,0.6,0.0,1.99,5.97,31.77,23.81,,54.7,DEV-0148,1.0.0,2,0,None,Poor,test
F016712,B006716,2025-12-13 11:40:14.840494684,Silage,62.83,7.41,19.47,1.87,0.11,1.27,1.09,1.84,1.76,10.5,28.06,4.6,27.6,DEV-0087,1.1.0,3,0,None,Good,train
F016713,B003033,2025-12-13 12:10:06.260208672,Cattle Feed Pellet,10.3,17.95,15.57,3.15,16.7,3.53,0.0,1.47,3.71,13.82,39.03,,26.7,DEV-0103,1.2.0,1,0,None,Moderate,validation
F016714,B006012,2025-12-13 12:39:57.679922664,Feed Mash,16.48,19.41,19.02,3.4,14.52,1.04,2.8,0.51,2.91,12.46,35.27,,17.3,DEV-0078,1.0.0,1,0,None,Moderate,test
F016715,B008237,2025-12-13 13:09:49.099636652,Feed Mash,14.64,17.0,,2.92,7.73,1.82,6.92,5.08,3.06,49.74,38.07,,19.1,DEV-0025,1.0.0,3,0,None,Poor,train
F016716,B002705,2025-12-13 13:39:40.519350644,Feed Mash,16.19,22.2,14.12,2.71,14.1,0.78,2.09,6.65,5.41,64.25,29.42,,31.8,DEV-0119,1.0.0,2,0,Mould/Fungal Contamination,Poor,train
F016717,B000579,2025-12-13 14:09:31.939064636,Feed Mash,18.03,21.09,22.12,2.44,39.99,0.34,2.09,75.93,10.6,66.67,34.36,,7.6,DEV-0054,1.0.0,1,0,Mineral Imbalance,Unsafe,train
F016718,B008044,2025-12-13 14:39:23.358778624,Feed Mash,10.26,21.31,17.3,2.58,7.55,1.02,1.13,1.32,1.81,6.38,27.53,,42.9,DEV-0037,1.0.0,2,0,None,Good,train
F016719,B001711,2025-12-13 15:09:14.778492616,Silage,74.27,7.23,28.17,1.65,17.25,1.67,1.83,2.81,0.91,9.0,32.43,5.44,2.9,DEV-0005,1.0.0,1,0,None,Poor,validation
F016720,B001588,2025-12-13 15:39:06.198206608,Mineral Mixture,5.29,17.56,7.72,1.76,5.89,0.57,0.05,5.24,0.0,19.44,32.5,,56.2,DEV-0060,1.1.0,2,0,None,Good,train
F016721,B005964,2025-12-13 16:08:57.617920596,Feed Mash,11.48,8.92,,2.28,19.87,1.13,1.6,4.03,6.62,10.34,23.41,,25.0,DEV-0005,1.1.0,3,0,None,Good,train
F016722,B007452,2025-12-13 16:38:49.037634588,Cattle Feed Pellet,11.79,15.7,18.33,2.67,22.13,0.89,1.46,10.82,4.46,57.92,39.07,,51.8,DEV-0137,1.1.0,1,0,Mould/Fungal Contamination,Poor,validation
F016723,B003717,2025-12-13 17:08:40.457348576,Silage,61.96,11.31,28.58,1.81,11.07,2.04,2.11,3.76,5.72,25.32,28.5,5.81,23.8,DEV-0008,1.1.0,3,1,None,Moderate,train
F016724,B005381,2025-12-13 17:38:31.877062568,Feed Mash,11.94,19.05,18.39,2.06,11.24,0.25,1.4,4.37,1.15,8.97,29.02,,5.9,DEV-0025,1.2.0,3,0,None,Good,train
F016725,B001118,2025-12-13 18:08:23.296776560,Silage,60.55,9.16,25.03,1.78,16.83,1.2,1.19,6.03,1.72,8.04,28.51,,56.3,DEV-0147,1.1.0,3,0,None,Good,train
F016726,B001929,2025-12-13 18:38:14.716490548,Mineral Mixture,5.06,6.68,5.47,1.47,13.9,0.0,2.02,5.05,3.1,14.63,36.2,,4.2,DEV-0007,1.2.0,1,0,None,Good,train
F016727,B004043,2025-12-13 19:08:06.136204540,Cattle Feed Pellet,14.72,21.0,16.74,2.61,2.46,0.12,0.34,4.85,1.7,24.22,33.04,,11.0,DEV-0126,1.0.0,1,0,None,Good,train
F016728,B003949,2025-12-13 19:37:57.555918528,Cattle Feed Pellet,12.62,13.61,18.78,2.17,13.13,2.17,0.0,2.25,2.68,31.38,29.63,,50.8,DEV-0039,1.2.0,2,0,None,Moderate,train
F016729,B001579,2025-12-13 20:07:48.975632520,Feed Mash,11.84,26.45,16.17,2.66,9.46,1.56,0.0,0.19,7.07,0.0,31.4,,34.4,DEV-0136,1.0.0,2,0,None,Good,train
F016730,B004929,2025-12-13 20:37:40.395346512,Silage,75.48,9.33,31.69,2.22,9.69,0.0,0.59,0.26,3.26,10.6,25.39,4.31,53.0,DEV-0093,1.1.0,1,0,None,Moderate,train
F016731,B006844,2025-12-13 21:07:31.815060500,Silage,72.08,10.85,28.84,2.03,14.06,1.59,2.25,9.73,2.2,23.97,23.21,5.78,46.5,DEV-0086,1.2.0,1,1,None,Poor,train
F016732,B007003,2025-12-13 21:37:23.234774492,Cattle Feed Pellet,12.3,20.47,20.57,3.21,11.21,1.58,1.35,1.71,2.12,0.0,29.89,,58.5,DEV-0002,1.0.0,1,0,None,Good,train
F016733,B007747,2025-12-13 22:07:14.654488484,Feed Mash,13.5,12.03,18.28,2.85,5.76,5.65,0.02,6.49,6.55,43.05,24.41,,28.8,DEV-0016,1.1.0,3,0,None,Moderate,test
F016734,B005647,2025-12-13 22:37:06.074202472,Mineral Mixture,4.65,19.35,,1.82,17.99,1.12,1.28,63.97,7.91,52.11,28.66,,45.7,DEV-0070,1.0.0,1,0,None,Unsafe,train
F016735,B008617,2025-12-13 23:06:57.493916464,Mineral Mixture,4.44,5.64,8.38,1.53,9.57,0.45,0.65,1.68,6.18,14.22,21.68,,40.3,DEV-0011,1.2.0,2,0,None,Good,train
F016736,B004919,2025-12-13 23:36:48.913630452,Silage,70.75,8.26,26.16,2.21,11.79,0.0,1.15,1.51,3.35,13.49,24.7,4.89,46.0,DEV-0150,1.1.0,2,0,None,Moderate,train
F016737,B000619,2025-12-14 00:06:40.333344444,Feed Mash,8.56,20.17,18.45,,9.46,1.41,0.38,2.66,3.8,18.73,25.39,,17.6,DEV-0029,1.1.0,3,0,None,Good,train
F016738,B001506,2025-12-14 00:36:31.753058436,Silage,65.71,9.96,20.18,2.38,6.97,1.06,1.46,2.52,0.0,21.59,26.08,5.14,20.2,DEV-0086,1.1.0,3,0,None,Good,train
F016739,B004707,2025-12-14 01:06:23.172772424,Cattle Feed Pellet,8.54,25.04,,,6.81,0.84,0.61,5.29,1.59,7.65,25.54,,27.8,DEV-0110,1.0.0,2,0,None,Good,train
F016740,B007807,2025-12-14 01:36:14.592486416,Silage,71.05,6.53,31.08,2.46,10.45,0.49,0.0,4.39,4.19,14.74,25.14,5.1,42.4,DEV-0089,1.1.0,2,0,None,Good,train
F016741,B000140,2025-12-14 02:06:06.012200408,Mineral Mixture,7.64,9.41,,2.17,3.59,2.07,1.44,4.07,1.45,22.78,24.95,,16.2,DEV-0094,1.1.0,1,0,None,Good,test
F016742,B008112,2025-12-14 02:35:57.431914396,Silage,78.76,8.9,31.12,2.35,15.63,1.69,1.17,6.12,3.66,41.02,28.9,5.16,41.1,DEV-0012,1.0.0,3,0,None,Poor,train
F016743,B003104,2025-12-14 03:05:48.851628388,Silage,77.18,8.13,17.53,2.13,8.56,1.39,1.9,3.01,3.95,34.38,30.47,4.3,7.4,DEV-0027,1.2.0,3,0,None,Poor,train
F016744,B004311,2025-12-14 03:35:40.271342376,Cattle Feed Pellet,10.48,24.87,13.65,2.4,15.84,2.84,0.77,2.35,3.54,10.68,33.93,,15.1,DEV-0101,1.1.0,3,0,None,Good,train
F016745,B007228,2025-12-14 04:05:31.691056368,Mineral Mixture,3.1,12.58,6.53,2.28,18.84,1.5,1.68,4.51,5.18,2.61,35.07,,46.1,DEV-0114,1.2.0,2,0,None,Good,validation
F016746,B001755,2025-12-14 04:35:23.110770360,Cattle Feed Pellet,11.23,16.92,18.13,2.77,15.19,1.75,0.0,9.89,0.0,5.79,25.3,,12.4,DEV-0029,1.0.0,3,0,None,Moderate,train
F016747,B006295,2025-12-14 05:05:14.530484348,Silage,87.33,9.4,28.58,2.15,19.68,1.19,4.17,1.11,3.85,25.6,21.64,5.26,31.6,DEV-0140,1.2.0,1,0,None,Poor,train
F016748,B003613,2025-12-14 05:35:05.950198340,Feed Mash,16.61,19.84,18.04,1.81,10.98,2.06,0.88,1.96,3.32,25.74,32.63,,14.4,DEV-0075,1.2.0,2,0,None,Moderate,train
F016749,B006753,2025-12-14 06:04:57.369912328,Cattle Feed Pellet,15.24,21.29,14.07,3.13,5.99,0.05,0.0,0.51,2.72,7.04,22.75,,22.9,DEV-0120,1.1.0,2,0,None,Moderate,train
F016750,B000823,2025-12-14 06:34:48.789626320,Feed Mash,18.72,12.69,14.3,2.99,17.21,2.94,0.23,1.29,0.11,20.62,37.71,,26.5,DEV-0009,1.2.0,1,0,None,Poor,train
F016751,B008386,2025-12-14 07:04:40.209340312,Cattle Feed Pellet,12.85,15.7,15.69,3.0,6.29,2.03,0.91,6.07,3.83,13.48,28.89,,16.0,DEV-0126,1.0.0,3,0,None,Moderate,test
F016752,B000590,2025-12-14 07:34:31.629054300,Silage,69.04,8.94,24.7,2.58,13.39,9.88,0.97,12.93,6.24,68.93,32.03,5.94,43.2,DEV-0069,1.2.0,3,1,Urea Adulteration,Unsafe,train
F016753,B004239,2025-12-14 08:04:23.048768292,Feed Mash,14.39,22.52,22.6,3.4,9.65,0.0,3.1,10.16,5.79,12.42,28.82,,41.7,DEV-0092,1.0.0,2,0,None,Moderate,train
F016754,B003194,2025-12-14 08:34:14.468482284,Silage,69.84,8.46,16.02,1.89,11.64,1.55,2.76,2.43,2.64,14.86,28.63,5.27,2.9,DEV-0075,1.0.0,1,0,None,Good,train
F016755,B006839,2025-12-14 09:04:05.888196272,Mineral Mixture,5.99,15.54,1.34,2.7,6.1,1.4,0.0,7.26,4.16,0.0,23.5,,32.2,DEV-0012,1.0.0,2,0,None,Good,train
F016756,B001437,2025-12-14 09:33:57.307910264,Feed Mash,15.31,17.45,21.34,,19.34,10.3,1.38,63.44,8.27,61.12,33.87,,28.9,DEV-0015,1.1.0,1,0,Urea Adulteration,Unsafe,train
F016757,B003937,2025-12-14 10:03:48.727624252,Silage,75.61,12.2,27.56,2.22,28.21,0.65,0.15,38.75,7.74,87.87,34.83,5.52,42.2,DEV-0080,1.0.0,1,1,Mould/Fungal Contamination,Unsafe,train
F016758,B001489,2025-12-14 10:33:40.147338244,Feed Mash,15.29,23.16,18.61,2.52,12.33,1.22,0.95,1.25,1.24,11.27,33.23,,1.8,DEV-0012,1.0.0,1,0,None,Good,train
F016759,B004715,2025-12-14 11:03:31.567052236,Mineral Mixture,6.5,7.33,11.32,1.77,19.49,1.22,1.5,35.89,7.33,71.53,29.94,,53.4,DEV-0142,1.0.0,3,0,Mould/Fungal Contamination,Poor,train
F016760,B003478,2025-12-14 11:33:22.986766224,Cattle Feed Pellet,16.88,16.31,13.06,2.61,7.2,1.21,0.0,0.64,4.07,5.71,32.42,,9.0,DEV-0009,1.0.0,2,0,None,Moderate,test
F016761,B001952,2025-12-14 12:03:14.406480216,Silage,79.64,9.33,25.28,2.27,11.68,0.98,1.76,66.87,7.52,62.95,40.0,6.23,7.4,DEV-0080,1.1.0,3,1,Mould/Fungal Contamination,Unsafe,validation
F016762,B006850,2025-12-14 12:33:05.826194204,Feed Mash,18.15,21.86,17.34,2.66,18.05,1.28,0.0,2.28,5.36,10.95,28.82,,12.0,DEV-0149,1.0.0,3,0,None,Poor,train
F016763,B005533,2025-12-14 13:02:57.245908196,Feed Mash,7.17,23.03,20.01,2.97,16.25,0.67,1.06,2.47,2.94,12.71,32.91,,26.1,DEV-0127,1.1.0,3,0,None,Good,train
F016764,B008436,2025-12-14 13:32:48.665622188,Feed Mash,13.93,13.39,18.29,2.06,19.9,6.35,0.91,8.0,5.6,11.18,22.0,,6.3,DEV-0020,1.1.0,1,0,None,Moderate,validation
F016765,B007498,2025-12-14 14:02:40.085336176,Cattle Feed Pellet,13.66,8.75,21.8,,15.22,0.84,0.92,1.13,5.12,7.35,29.39,,23.9,DEV-0032,1.1.0,2,0,None,Moderate,validation
F016766,B008989,2025-12-14 14:32:31.505050168,Cattle Feed Pellet,16.61,22.94,10.57,3.11,20.7,2.31,0.72,2.68,3.08,13.05,24.12,,54.0,DEV-0014,1.1.0,2,0,None,Good,test
F016767,B001329,2025-12-14 15:02:22.924764160,Silage,76.19,10.41,14.97,1.98,10.71,1.97,0.08,1.5,6.83,20.01,24.1,4.33,15.9,DEV-0114,1.0.0,1,0,None,Moderate,train
F016768,B006501,2025-12-14 15:32:14.344478148,Feed Mash,13.3,19.14,13.96,2.26,1.66,0.83,2.32,0.39,0.58,9.06,20.39,,11.1,DEV-0001,1.2.0,1,0,None,Good,train
F016769,B005858,2025-12-14 16:02:05.764192140,Mineral Mixture,6.82,14.64,4.06,2.14,15.73,2.15,0.84,4.32,3.44,12.49,27.3,,48.0,DEV-0037,1.1.0,3,0,None,Good,train
F016770,B008996,2025-12-14 16:31:57.183906128,Feed Mash,14.61,14.56,17.73,,11.01,4.11,0.03,8.48,1.96,0.0,25.63,,10.0,DEV-0128,1.1.0,2,0,None,Moderate,train
F016771,B008521,2025-12-14 17:01:48.603620120,Silage,65.36,7.67,26.86,1.61,14.63,0.76,3.74,6.0,4.37,5.84,21.47,4.98,8.7,DEV-0039,1.1.0,3,0,None,Good,train
F016772,B000629,2025-12-14 17:31:40.023334112,Silage,70.3,7.07,24.99,1.37,18.63,1.33,0.11,42.62,1.18,52.54,38.97,5.23,20.3,DEV-0001,1.2.0,2,1,None,Unsafe,test
F016773,B007504,2025-12-14 18:01:31.443048100,Silage,64.29,6.46,29.6,1.98,15.06,0.0,0.96,15.21,3.56,0.0,36.71,4.74,50.4,DEV-0129,1.1.0,2,0,None,Poor,train
F016774,B007874,2025-12-14 18:31:22.862762092,Feed Mash,18.11,24.34,16.22,2.99,10.69,0.01,4.82,3.57,3.73,13.82,30.61,,4.4,DEV-0106,1.0.0,1,0,None,Moderate,test
F016775,B003504,2025-12-14 19:01:14.282476080,Cattle Feed Pellet,17.22,17.46,13.2,2.99,6.06,3.61,0.0,5.54,3.48,46.15,30.75,,47.2,DEV-0147,1.2.0,3,0,None,Moderate,validation
F016776,B007679,2025-12-14 19:31:05.702190072,Silage,64.96,7.69,26.81,2.19,2.76,0.74,5.22,10.96,2.36,39.15,20.69,5.35,21.1,DEV-0058,1.1.0,3,0,None,Moderate,train
F016777,B004182,2025-12-14 20:00:57.121904064,Silage,59.75,10.32,12.0,2.2,14.86,0.93,0.62,2.36,2.0,32.72,27.74,4.81,44.7,DEV-0124,1.1.0,3,0,None,Good,train
F016778,B004495,2025-12-14 20:30:48.541618052,Silage,54.34,7.07,30.4,2.27,17.11,0.0,7.28,4.16,4.4,44.25,25.57,5.4,4.7,DEV-0081,1.2.0,1,0,None,Good,train
F016779,B005517,2025-12-14 21:00:39.961332044,Cattle Feed Pellet,11.95,13.86,20.67,1.81,28.35,0.73,1.61,37.45,10.46,51.25,34.86,,3.9,DEV-0090,1.2.0,3,0,None,Poor,validation
F016780,B002909,2025-12-14 21:30:31.381046036,Silage,68.68,12.69,25.44,2.32,8.24,1.35,0.2,6.52,0.6,21.6,26.5,4.56,0.4,DEV-0135,1.1.0,2,0,None,Good,test
F016781,B005989,2025-12-14 22:00:22.800760024,Silage,67.2,5.56,27.38,2.27,8.31,0.0,1.32,6.09,1.12,3.13,32.65,,57.1,DEV-0043,1.1.0,3,0,None,Moderate,train
F016782,B008651,2025-12-14 22:30:14.220474016,Cattle Feed Pellet,11.21,21.53,11.78,2.98,12.51,0.75,1.02,2.07,6.53,16.1,30.69,,17.5,DEV-0052,1.1.0,1,0,None,Good,train
